route_id,route,capsid_id,capsid,organ,current_dose_vg,current_dose_vg_per_kg,current_auc_isf_amount_vg_h,reference_id,reference_product,reference_auc_isf_amount_vg_h,conservative_reference_auc_isf_amount_vg_h,exposure_margin_reference_over_current,conservative_margin_over_current,assessment,evidence_grade,inference_class,uncertainty_factor,comparator_scope,evidence_note,source_url
iv,Peripheral intravenous,cap-b10,CAP-B10,liver,2800000000000000.0,40000000000000.0,640228309356924.5,aav8_hemophilia_iv,scAAV2/8-LP1-hFIXco long-term hemophilia B study,105628900965252.38,3168867028957.5713,0.1649863016387873,0.004949589049163619,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid-mouse-restricted-capsid,0.03,clinical same route cross capsid mouse restricted capsid,clinical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2414783
iv,Peripheral intravenous,cap-b10,CAP-B10,lung,2800000000000000.0,40000000000000.0,635769084540833.5,aav8_hemophilia_iv,scAAV2/8-LP1-hFIXco long-term hemophilia B study,44908847672261.47,1347265430167.844,0.07063704222846198,0.0021191112668538592,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid-mouse-restricted-capsid,0.03,clinical same route cross capsid mouse restricted capsid,clinical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2414783
iv,Peripheral intravenous,cap-b10,CAP-B10,muscle,2800000000000000.0,40000000000000.0,4981644024688487.0,aav8_hemophilia_iv,scAAV2/8-LP1-hFIXco long-term hemophilia B study,307833811089335.75,9235014332680.072,0.061793618645520396,0.0018538085593656117,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid-mouse-restricted-capsid,0.03,clinical same route cross capsid mouse restricted capsid,clinical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2414783
iv,Peripheral intravenous,cap-b10,CAP-B10,rest,2800000000000000.0,40000000000000.0,6929608468093230.0,aav8_hemophilia_iv,scAAV2/8-LP1-hFIXco long-term hemophilia B study,380237318107325.25,11407119543219.758,0.054871400001615445,0.0016461420000484634,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid-mouse-restricted-capsid,0.03,clinical same route cross capsid mouse restricted capsid,clinical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2414783
iv,Peripheral intravenous,cap-b10,CAP-B10,spleen,2800000000000000.0,40000000000000.0,122746871080723.44,aav8_hemophilia_iv,scAAV2/8-LP1-hFIXco long-term hemophilia B study,9185386347612.367,275561590428.37103,0.07483193882450719,0.002244958164735216,exceeds-conservative-contextual-upper-bound,exploratory,clinical-same-route-cross-capsid-mouse-restricted-capsid,0.03,clinical same route cross capsid mouse restricted capsid,clinical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2414783
iv,Peripheral intravenous,lk03,AAV-LK03,brain,2800000000000000.0,40000000000000.0,2653055807645.493,lk03_hemophilia_iv,SPK-8011 AAV-LK03 hemophilia A phase 1-2 study,132652790382.27466,99489592786.706,0.05,0.0375,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2104205
iv,Peripheral intravenous,lk03,AAV-LK03,heart,2800000000000000.0,40000000000000.0,83892248629254.16,lk03_hemophilia_iv,SPK-8011 AAV-LK03 hemophilia A phase 1-2 study,4194612431462.708,3145959323597.0312,0.05,0.037500000000000006,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2104205
iv,Peripheral intravenous,lk03,AAV-LK03,kidney,2800000000000000.0,40000000000000.0,196061792143020.66,lk03_hemophilia_iv,SPK-8011 AAV-LK03 hemophilia A phase 1-2 study,9803089607151.033,7352317205363.275,0.05,0.037500000000000006,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2104205
iv,Peripheral intravenous,lk03,AAV-LK03,liver,2800000000000000.0,40000000000000.0,4361765500541089.0,lk03_hemophilia_iv,SPK-8011 AAV-LK03 hemophilia A phase 1-2 study,218088275027054.47,163566206270290.84,0.05,0.0375,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2104205
iv,Peripheral intravenous,lk03,AAV-LK03,lung,2800000000000000.0,40000000000000.0,549152204556591.9,lk03_hemophilia_iv,SPK-8011 AAV-LK03 hemophilia A phase 1-2 study,27457610227829.594,20593207670872.195,0.05,0.0375,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2104205
iv,Peripheral intravenous,lk03,AAV-LK03,muscle,2800000000000000.0,40000000000000.0,3293381528145632.0,lk03_hemophilia_iv,SPK-8011 AAV-LK03 hemophilia A phase 1-2 study,164669076407281.6,123501807305461.19,0.049999999999999996,0.0375,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2104205
iv,Peripheral intravenous,lk03,AAV-LK03,rest,2800000000000000.0,40000000000000.0,4979893970337688.0,lk03_hemophilia_iv,SPK-8011 AAV-LK03 hemophilia A phase 1-2 study,248994698516884.4,186746023887663.3,0.05,0.037500000000000006,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2104205
iv,Peripheral intravenous,lk03,AAV-LK03,spleen,2800000000000000.0,40000000000000.0,109240856903746.1,lk03_hemophilia_iv,SPK-8011 AAV-LK03 hemophilia A phase 1-2 study,5462042845187.305,4096532133890.4785,0.05,0.0375,exceeds-conservative-contextual-upper-bound,low,clinical-same-capsid-route,0.75,clinical same capsid route,clinical-same-capsid-route; 0.75 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://doi.org/10.1056/NEJMoa2104205
intrathecal,Lumbar intrathecal,aav2,AAV2,brain,2800000000000000.0,40000000000000.0,7216890090813931.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,27213122252982.582,0.037707547032787704,0.00377075470327877,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav2,AAV2,heart,2800000000000000.0,40000000000000.0,62076774287360.72,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,701936816480.3165,0.11307559462271156,0.011307559462271157,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav2,AAV2,kidney,2800000000000000.0,40000000000000.0,160420856212047.84,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,1183475511968.0466,0.073773170142148,0.007377317014214801,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav2,AAV2,liver,2800000000000000.0,40000000000000.0,831313316337230.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,8377425324145.893,0.1007733806196785,0.01007733806196785,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav2,AAV2,lung,2800000000000000.0,40000000000000.0,742904884597946.9,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,3565638332674.837,0.047995892968243525,0.004799589296824353,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav2,AAV2,muscle,2800000000000000.0,40000000000000.0,1889742366910029.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,24445133593054.56,0.1293569643200913,0.012935696432009132,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav2,AAV2,rest,2800000000000000.0,40000000000000.0,3365312178085477.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,30194984173787.09,0.0897241699311384,0.00897241699311384,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav2,AAV2,spleen,2800000000000000.0,40000000000000.0,151519104573612.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,728968991788.8429,0.04811069824100551,0.004811069824100551,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav5,AAV5,brain,2800000000000000.0,40000000000000.0,7176542404163420.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,27213122252982.582,0.03791954498477579,0.0037919544984775793,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav5,AAV5,heart,2800000000000000.0,40000000000000.0,55840440531768.086,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,701936816480.3165,0.1257040255764062,0.01257040255764062,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav5,AAV5,kidney,2800000000000000.0,40000000000000.0,166416311285433.03,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,1183475511968.0466,0.07111535538954347,0.007111535538954349,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav5,AAV5,liver,2800000000000000.0,40000000000000.0,1313328534459044.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,8377425324145.893,0.06378773554628148,0.006378773554628148,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav5,AAV5,lung,2800000000000000.0,40000000000000.0,1415792328329183.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,3565638332674.837,0.025184755287399732,0.0025184755287399733,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav5,AAV5,muscle,2800000000000000.0,40000000000000.0,1867887016126217.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,24445133593054.56,0.13087051509009873,0.013087051509009873,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav5,AAV5,rest,2800000000000000.0,40000000000000.0,4027368293632007.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,30194984173787.09,0.07497447954171657,0.0074974479541716574,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav5,AAV5,spleen,2800000000000000.0,40000000000000.0,156462902807671.88,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,728968991788.8429,0.04659053224168478,0.004659053224168478,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav8,AAV8,brain,2800000000000000.0,40000000000000.0,7260409160411049.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,27213122252982.582,0.037481527076143335,0.0037481527076143333,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav8,AAV8,heart,2800000000000000.0,40000000000000.0,126286239584791.58,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,701936816480.3165,0.05558300087073378,0.005558300087073378,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav8,AAV8,kidney,2800000000000000.0,40000000000000.0,254168517119701.88,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,1183475511968.0466,0.04656263196478748,0.004656263196478749,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav8,AAV8,liver,2800000000000000.0,40000000000000.0,3378106424264871.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,8377425324145.893,0.02479917525383751,0.002479917525383751,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav8,AAV8,lung,2800000000000000.0,40000000000000.0,616032262215690.1,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,3565638332674.837,0.05788070773842697,0.005788070773842698,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav8,AAV8,muscle,2800000000000000.0,40000000000000.0,5441960827712570.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,24445133593054.56,0.04491971619599038,0.004491971619599039,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav8,AAV8,rest,2800000000000000.0,40000000000000.0,6466237992927283.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,30194984173787.09,0.04669636998640339,0.004669636998640339,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intrathecal,Lumbar intrathecal,aav8,AAV8,spleen,2800000000000000.0,40000000000000.0,138074294431214.78,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,728968991788.8429,0.05279541675673724,0.005279541675673725,exceeds-conservative-contextual-upper-bound,exploratory,approved-same-route-cross-capsid,0.1,approved same route cross capsid,approved-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
